id	subject	predicate	object	category	agent_type	has_attribute	knowledge_level
uuid:4169b8cc-455c-11f0-bac5-92a5c40acabb	Ependymal Epithelial Cell	biolink:expresses	ATXN1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 99',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 99',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 99.0})] })	observation
uuid:4169c100-455c-11f0-bac5-92a5c40acabb	Ependymal Epithelial Cell	biolink:expresses	ARGLU1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 100',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 100',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 100.0})] })	observation
uuid:4169cbf0-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	MALAT1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 1',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 1',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 1.0})] })	observation
uuid:4169d424-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	CEMIP	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 2',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 2',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 2.0})] })	observation
uuid:4169dc80-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	RORA	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 3',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 3',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 3.0})] })	observation
uuid:4169e4aa-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	MIR99AHG	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 4',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 4',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 4.0})] })	observation
uuid:4169ecd4-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	LAMA2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 5',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 5',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 5.0})] })	observation
uuid:4169f530-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	KAZN	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 6',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 6',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 6.0})] })	observation
uuid:4169fd96-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	KCNMA1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 7',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 7',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 7.0})] })	observation
uuid:416a05ac-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	RBMS3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 8',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 8',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 8.0})] })	observation
uuid:416a0dea-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	NEAT1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 9',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 9',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 9.0})] })	observation
uuid:416a163c-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	FOXP1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 10',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 10',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 10.0})] })	observation
uuid:416a1e7a-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	GPC6	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 11',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 11',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 11.0})] })	observation
uuid:416a26ae-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	AKAP12	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 12',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 12',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 12.0})] })	observation
uuid:416a2ee2-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	LRP1B	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 13',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 13',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 13.0})] })	observation
uuid:416a3770-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	ZBTB20	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 14',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 14',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 14.0})] })	observation
uuid:416a3f9a-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	SLC4A4	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 15',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 15',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 15.0})] })	observation
uuid:416a47ce-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	DLG2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 16',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 16',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 16.0})] })	observation
uuid:416a5002-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	BICC1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 17',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 17',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 17.0})] })	observation
uuid:416a5840-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	NTRK3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 18',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 18',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 18.0})] })	observation
uuid:416a6088-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	FLRT2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 19',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 19',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 19.0})] })	observation
uuid:416a6902-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	RNF220	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 20',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 20',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 20.0})] })	observation
uuid:416a7140-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	FTX	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 21',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 21',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 21.0})] })	observation
uuid:416a797e-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	BNC2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 22',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 22',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 22.0})] })	observation
uuid:416a81c6-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	NFIA	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 23',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 23',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 23.0})] })	observation
uuid:416a8a04-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	THSD4	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 24',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 24',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 24.0})] })	observation
uuid:416a9224-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	PARD3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 25',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 25',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 25.0})] })	observation
uuid:416a9a94-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	AUTS2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 26',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 26',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 26.0})] })	observation
uuid:416aa2f0-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	SORBS1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 27',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 27',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 27.0})] })	observation
uuid:416aab38-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	USP53	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 28',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 28',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 28.0})] })	observation
uuid:416ab36c-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	ADAMTSL3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 29',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 29',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 29.0})] })	observation
uuid:416abbaa-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	PRKG1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 30',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 30',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 30.0})] })	observation
uuid:416ac3de-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	SAMD4A	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 31',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 31',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 31.0})] })	observation
uuid:416acc12-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	ZEB1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 32',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 32',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 32.0})] })	observation
uuid:416ad446-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	COLEC12	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 33',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 33',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 33.0})] })	observation
uuid:416adc7a-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	UACA	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 34',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 34',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 34.0})] })	observation
uuid:416ae49a-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	PDE4D	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 35',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 35',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 35.0})] })	observation
uuid:416aecce-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	PTGDS	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 36',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 36',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 36.0})] })	observation
uuid:416af4f8-455c-11f0-bac5-92a5c40acabb	Fibroblast	biolink:expresses	FBXL7	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 37',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 37',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 37.0})] })	observation
